global_round,round,loss,train_total_loss,mean_loss,classification_loss,train_classification_loss,contrastive_loss,train_contrastive_loss,heterogeneous_loss,train_heterogeneous_loss,weighted_classification_loss,weighted_contrastive_loss,weighted_heterogeneous_loss,accuracy,train_accuracy,macro_f1,train_macro_f1,weighted_f1,K_t,pseudo_batch_size,pseudo_yield,total_pseudo_samples,mean_pseudo_batch_size,common_labels_json,local_step_common_labels_json,binding_success,empty_binding_round,empty_binding,empty_binding_rounds,binding_success_rate,configured_local_steps,attempted_local_steps,effective_local_steps,empty_binding_local_steps,round_binding_success_rate,coverage,cluster_slot_coverage,participation_fairness,latency,server_update_l1,client_update_l1,fusion_training_objective,binding_confidence_mean,selected_client_ids,selected_cluster_ids,expected_cluster_ids,clients_per_cluster_per_round,per_cluster_selected_json,round_status
148,148,1.233901858329773,1.233901858329773,1.233901858329773,0.1531088948249817,0.1531088948249817,3.8693149089813232,3.8693149089813232,1.3877229690551758,1.3877229690551758,0.1531088948249817,0.38693150877952576,0.6938614845275879,0.984375,0.984375,0.9666666666666667,0.9666666666666667,0.9864583333333333,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997261524418074,0.6597894467413425,2.3335816264152527,214.06205358848092,mmbind_weighted_contrastive,1.0,"[""client_019"", ""client_000"", ""client_018"", ""client_025"", ""client_034"", ""client_005"", ""client_024"", ""client_037""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
149,149,1.1390728950500488,1.1390728950500488,1.1390728950500488,0.15507028996944427,0.15507028996944427,3.6740856170654297,3.6740856170654297,1.2331880331039429,1.2331880331039429,0.15507028996944427,0.3674085736274719,0.6165940165519714,0.9375,0.9375,0.8659214348869521,0.8659214348869521,0.9370914645699128,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998198603918036,0.7151608690619469,2.30936199426651,207.36086729425006,mmbind_weighted_contrastive,1.0,"[""client_007"", ""client_003"", ""client_013"", ""client_030"", ""client_015"", ""client_023"", ""client_026"", ""client_035""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
150,150,1.1596112251281738,1.1596112251281738,1.1596112251281738,0.13879403471946716,0.13879403471946716,3.831580877304077,3.831580877304077,1.2753180265426636,1.2753180265426636,0.13879403471946716,0.3831580877304077,0.6376590132713318,0.96875,0.96875,0.8740740740740741,0.8740740740740741,0.9631944444444444,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6707949237897992,2.3152906596660614,214.48774938622955,mmbind_weighted_contrastive,1.0,"[""client_033"", ""client_001"", ""client_022"", ""client_010"", ""client_011"", ""client_038"", ""client_002"", ""client_020""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
151,151,1.1739616394042969,1.1739616394042969,1.1739616394042969,0.14768382906913757,0.14768382906913757,3.7261533737182617,3.7261533737182617,1.307324767112732,1.307324767112732,0.14768382906913757,0.37261533737182617,0.653662383556366,0.9375,0.9375,0.9191919191919193,0.9191919191919193,0.923611111111111,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998245998684498,0.6910624750889838,2.2553431689739227,205.970350671676,mmbind_weighted_contrastive,1.0,"[""client_008"", ""client_024"", ""client_030"", ""client_028"", ""client_032"", ""client_007"", ""client_017"", ""client_015""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
152,152,1.178870439529419,1.178870439529419,1.178870439529419,0.1844881772994995,0.1844881772994995,3.764972448348999,3.764972448348999,1.2357698678970337,1.2357698678970337,0.1844881772994995,0.3764972388744354,0.6178849339485168,0.90625,0.90625,0.8926767676767676,0.8926767676767676,0.9031723484848484,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997403721332756,0.6708000628277659,2.1157408952713013,206.94287689981866,mmbind_weighted_contrastive,1.0,"[""client_014"", ""client_029"", ""client_033"", ""client_021"", ""client_019"", ""client_004"", ""client_005"", ""client_034""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
153,153,1.0275615453720093,1.0275615453720093,1.0275615453720093,0.05037692189216614,0.05037692189216614,3.708801031112671,3.708801031112671,1.212609052658081,1.212609052658081,0.05037692189216614,0.3708800971508026,0.6063045263290405,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997437540038437,0.6549044959247112,2.144967883825302,214.95321079264977,mmbind_weighted_contrastive,1.0,"[""client_009"", ""client_018"", ""client_038"", ""client_037"", ""client_002"", ""client_025"", ""client_012"", ""client_022""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
154,154,1.3748173713684082,1.3748173713684082,1.3748173713684082,0.2990429103374481,0.2990429103374481,3.8056342601776123,3.8056342601776123,1.3904222249984741,1.3904222249984741,0.2990429103374481,0.3805634379386902,0.6952111124992371,0.890625,0.890625,0.8500000000000001,0.8500000000000001,0.8892361111111112,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999831365935919,0.6443516118451953,1.9855941236019135,206.1257477196341,mmbind_weighted_contrastive,1.0,"[""client_010"", ""client_016"", ""client_003"", ""client_031"", ""client_026"", ""client_027"", ""client_036"", ""client_000""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
155,155,1.0878245830535889,1.0878245830535889,1.0878245830535889,0.1225685253739357,0.1225685253739357,3.719578742980957,3.719578742980957,1.186596393585205,1.186596393585205,0.1225685253739357,0.3719578683376312,0.5932981967926025,0.953125,0.953125,0.9137254901960785,0.9137254901960785,0.9431985294117647,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6419960958883166,1.9974952340126038,214.6731776400411,mmbind_weighted_contrastive,1.0,"[""client_035"", ""client_023"", ""client_011"", ""client_020"", ""client_006"", ""client_001"", ""client_013"", ""client_039""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
156,156,1.1536839008331299,1.1536839008331299,1.1536839008331299,0.14297950267791748,0.14297950267791748,3.7494752407073975,3.7494752407073975,1.27151358127594,1.27151358127594,0.14297950267791748,0.37494751811027527,0.63575679063797,0.9375,0.9375,0.9513888888888888,0.9513888888888888,0.9401041666666666,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998356614626129,0.6467251991853118,2.0643586218357086,200.0518779871054,mmbind_weighted_contrastive,1.0,"[""client_010"", ""client_026"", ""client_030"", ""client_004"", ""client_005"", ""client_022"", ""client_038"", ""client_019""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
157,157,1.1340711116790771,1.1340711116790771,1.1340711116790771,0.14571163058280945,0.14571163058280945,3.7331924438476562,3.7331924438476562,1.2300806045532227,1.2300806045532227,0.14571163058280945,0.37331923842430115,0.6150403022766113,0.921875,0.921875,0.9245421245421245,0.9245421245421245,0.9177884615384615,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997566416548368,0.6353077488020062,2.0659711360931396,202.87081080739154,mmbind_weighted_contrastive,1.0,"[""client_014"", ""client_032"", ""client_029"", ""client_009"", ""client_008"", ""client_017"", ""client_033"", ""client_020""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
158,158,1.2160460948944092,1.2160460948944092,1.2160460948944092,0.20899558067321777,0.20899558067321777,3.781248092651367,3.781248092651367,1.2578513622283936,1.2578513622283936,0.20899558067321777,0.37812480330467224,0.6289256811141968,0.921875,0.921875,0.8480489417989419,0.8480489417989419,0.908234126984127,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997597116539848,0.6501523368060589,2.0518579185009003,203.77355635014828,mmbind_weighted_contrastive,1.0,"[""client_023"", ""client_006"", ""client_018"", ""client_036"", ""client_016"", ""client_000"", ""client_025"", ""client_035""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
159,159,1.0771790742874146,1.0771790742874146,1.0771790742874146,0.09962323307991028,0.09962323307991028,3.7142794132232666,3.7142794132232666,1.2122557163238525,1.2122557163238525,0.09962323307991028,0.3714279532432556,0.6061278581619263,0.96875,0.96875,0.9795454545454546,0.9795454545454546,0.969140625,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998418034407751,0.6461806977167726,2.1096068620681763,213.36660750419833,mmbind_weighted_contrastive,1.0,"[""client_037"", ""client_011"", ""client_027"", ""client_002"", ""client_034"", ""client_001"", ""client_021"", ""client_012""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
160,160,1.0871553421020508,1.0871553421020508,1.0871553421020508,0.12457901239395142,0.12457901239395142,3.6861588954925537,3.6861588954925537,1.1879208087921143,1.1879208087921143,0.12457901239395142,0.36861589550971985,0.5939604043960571,0.984375,0.984375,0.9899665551839466,0.9899665551839466,0.9846362876254181,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6621888992376626,2.1679162979125977,210.16967464250047,mmbind_weighted_contrastive,1.0,"[""client_024"", ""client_028"", ""client_039"", ""client_013"", ""client_015"", ""client_003"", ""client_031"", ""client_007""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
161,161,1.195446491241455,1.195446491241455,1.195446491241455,0.18587026000022888,0.18587026000022888,3.6732027530670166,3.6732027530670166,1.2845120429992676,1.2845120429992676,0.18587026000022888,0.3673202693462372,0.6422560214996338,0.9375,0.9375,0.9553571428571428,0.9553571428571428,0.9369419642857143,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998457087753134,0.6371109541505575,2.1333037316799164,194.77085471400642,mmbind_weighted_contrastive,1.0,"[""client_012"", ""client_028"", ""client_004"", ""client_036"", ""client_026"", ""client_033"", ""client_013"", ""client_005""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
162,162,1.1448904275894165,1.1448904275894165,1.1448904275894165,0.13586226105690002,0.13586226105690002,3.8491621017456055,3.8491621017456055,1.248223900794983,1.248223900794983,0.13586226105690002,0.384916216135025,0.6241119503974915,0.953125,0.953125,0.9514918414918415,0.9514918414918415,0.9547155448717949,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997714285714285,0.641477782279253,2.100465804338455,205.78381636182894,mmbind_weighted_contrastive,1.0,"[""client_039"", ""client_000"", ""client_003"", ""client_011"", ""client_017"", ""client_024"", ""client_037"", ""client_025""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
163,163,1.0702359676361084,1.0702359676361084,1.0702359676361084,0.08076132088899612,0.08076132088899612,3.8457727432250977,3.8457727432250977,1.2097947597503662,1.2097947597503662,0.08076132088899612,0.38457727432250977,0.6048973798751831,0.96875,0.96875,0.8958333333333334,0.8958333333333334,0.98046875,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997742238946378,0.6480912468396127,2.117930144071579,205.2485836451524,mmbind_weighted_contrastive,1.0,"[""client_019"", ""client_022"", ""client_032"", ""client_006"", ""client_020"", ""client_014"", ""client_035"", ""client_008""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
164,164,1.1094759702682495,1.1094759702682495,1.1094759702682495,0.10118093341588974,0.10118093341588974,3.8564937114715576,3.8564937114715576,1.2452913522720337,1.2452913522720337,0.10118093341588974,0.3856493830680847,0.6226456761360168,0.96875,0.96875,0.9553544494720967,0.9553544494720967,0.9686085972850679,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998513011152417,0.6436751047149301,2.0832877457141876,209.01631835763692,mmbind_weighted_contrastive,1.0,"[""client_007"", ""client_023"", ""client_038"", ""client_018"", ""client_001"", ""client_027"", ""client_034"", ""client_016""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
165,165,1.1049463748931885,1.1049463748931885,1.1049463748931885,0.10524997860193253,0.10524997860193253,3.7804148197174072,3.7804148197174072,1.243309736251831,1.243309736251831,0.10524997860193253,0.37804147601127625,0.6216548681259155,0.96875,0.96875,0.9699074074074074,0.9699074074074074,0.9709201388888888,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.7352341860532761,2.109015941619873,205.0919260904775,mmbind_weighted_contrastive,1.0,"[""client_021"", ""client_031"", ""client_009"", ""client_010"", ""client_030"", ""client_029"", ""client_002"", ""client_015""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
166,166,1.121000051498413,1.121000051498413,1.121000051498413,0.17201034724712372,0.17201034724712372,3.713442802429199,3.713442802429199,1.155290961265564,1.155290961265564,0.17201034724712372,0.37134429812431335,0.577645480632782,0.953125,0.953125,0.9436507936507937,0.9436507936507937,0.955654761904762,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998548621190131,0.6985823907889426,2.1114963591098785,194.1583240107575,mmbind_weighted_contrastive,1.0,"[""client_026"", ""client_036"", ""client_022"", ""client_001"", ""client_005"", ""client_011"", ""client_015"", ""client_030""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
167,167,1.1075162887573242,1.1075162887573242,1.1075162887573242,0.13341334462165833,0.13341334462165833,3.783060073852539,3.783060073852539,1.1915937662124634,1.1915937662124634,0.13341334462165833,0.37830600142478943,0.5957968831062317,0.953125,0.953125,0.8805194805194806,0.8805194805194806,0.9402191558441559,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997849076895501,0.6688311197794974,2.0436272621154785,203.96486211163574,mmbind_weighted_contrastive,1.0,"[""client_000"", ""client_034"", ""client_025"", ""client_007"", ""client_023"", ""client_038"", ""client_014"", ""client_012""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
168,168,1.008891224861145,1.008891224861145,1.008891224861145,0.07705385982990265,0.07705385982990265,3.7063496112823486,3.7063496112823486,1.1224048137664795,1.1224048137664795,0.07705385982990265,0.3706349730491638,0.5612024068832397,0.984375,0.984375,0.990323402088108,0.990323402088108,0.9842874649859944,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999787460148778,0.7024072650820017,2.083058387041092,210.0583494407765,mmbind_weighted_contrastive,1.0,"[""client_006"", ""client_013"", ""client_003"", ""client_016"", ""client_039"", ""client_027"", ""client_031"", ""client_028""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
169,169,1.0886156558990479,1.0886156558990479,1.0886156558990479,0.11117728799581528,0.11117728799581528,3.816284418106079,3.816284418106079,1.191619873046875,1.191619873046875,0.11117728799581528,0.38162845373153687,0.5958099365234375,0.984375,0.984375,0.9090909090909091,0.9090909090909091,0.9772727272727273,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998599684929109,0.6392916133627295,2.075701206922531,202.2837866806076,mmbind_weighted_contrastive,1.0,"[""client_020"", ""client_008"", ""client_002"", ""client_024"", ""client_017"", ""client_018"", ""client_033"", ""client_035""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
170,170,1.0534285306930542,1.0534285306930542,1.0534285306930542,0.09474819153547287,0.09474819153547287,3.646667718887329,3.646667718887329,1.1880271434783936,1.1880271434783936,0.09474819153547287,0.36466678977012634,0.5940135717391968,0.96875,0.96875,0.9725371120107963,0.9725371120107963,0.9695217611336032,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.639757692348212,2.132633537054062,199.43850980111165,mmbind_weighted_contrastive,1.0,"[""client_009"", ""client_010"", ""client_004"", ""client_032"", ""client_037"", ""client_021"", ""client_029"", ""client_019""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
171,171,1.1081268787384033,1.1081268787384033,1.1081268787384033,0.11971889436244965,0.11971889436244965,3.7887744903564453,3.7887744903564453,1.2190611362457275,1.2190611362457275,0.11971889436244965,0.3788774609565735,0.6095305681228638,0.9375,0.9375,0.9333333333333335,0.9333333333333335,0.9354166666666668,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998632244828176,0.6409209496341646,2.0569383203983307,199.38271550738136,mmbind_weighted_contrastive,1.0,"[""client_018"", ""client_020"", ""client_036"", ""client_037"", ""client_005"", ""client_024"", ""client_016"", ""client_003""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
172,172,1.0256450176239014,1.0256450176239014,1.0256450176239014,0.08149413019418716,0.08149413019418716,3.807389497756958,3.807389497756958,1.126823902130127,1.126823902130127,0.08149413019418716,0.3807389438152313,0.5634119510650635,0.984375,0.984375,0.9814814814814815,0.9814814814814815,0.984375,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997972287935113,0.6416813540272415,2.010477691888809,202.50007791165262,mmbind_weighted_contrastive,1.0,"[""client_017"", ""client_022"", ""client_034"", ""client_025"", ""client_033"", ""client_001"", ""client_015"", ""client_008""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
173,173,1.1130273342132568,1.1130273342132568,1.1130273342132568,0.1488850712776184,0.1488850712776184,3.627790689468384,3.627790689468384,1.2027264833450317,1.2027264833450317,0.1488850712776184,0.36277908086776733,0.6013632416725159,0.953125,0.953125,0.9517037786774628,0.9517037786774628,0.9542763157894737,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997995657257391,0.6520118303596973,1.9856211841106415,199.99235673929797,mmbind_weighted_contrastive,1.0,"[""client_026"", ""client_031"", ""client_006"", ""client_023"", ""client_019"", ""client_002"", ""client_030"", ""client_013""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
174,174,1.0936996936798096,1.0936996936798096,1.0936996936798096,0.13110102713108063,0.13110102713108063,3.7289493083953857,3.7289493083953857,1.1794075965881348,1.1794075965881348,0.13110102713108063,0.37289494276046753,0.5897037982940674,0.953125,0.953125,0.9646669120353331,0.9646669120353331,0.9525556680161944,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998678996036988,0.6510334378108382,1.9340518116950989,193.00528720169677,mmbind_weighted_contrastive,1.0,"[""client_028"", ""client_009"", ""client_029"", ""client_032"", ""client_035"", ""client_004"", ""client_011"", ""client_014""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
175,175,1.0953789949417114,1.0953789949417114,1.0953789949417114,0.1129072904586792,0.1129072904586792,3.777697801589966,3.777697801589966,1.2094037532806396,1.2094037532806396,0.1129072904586792,0.37776979804039,0.6047018766403198,0.96875,0.96875,0.9711991711991712,0.9711991711991712,0.9685120435120435,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6581518738530576,1.8342407643795013,206.45467051345622,mmbind_weighted_contrastive,1.0,"[""client_039"", ""client_007"", ""client_000"", ""client_038"", ""client_010"", ""client_021"", ""client_027"", ""client_012""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
176,176,1.1400375366210938,1.1400375366210938,1.1400375366210938,0.15348292887210846,0.15348292887210846,3.7218408584594727,3.7218408584594727,1.228740930557251,1.228740930557251,0.15348292887210846,0.3721840977668762,0.6143704652786255,0.9375,0.9375,0.9375,0.9375,0.9453125,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998708844415752,0.6691971500404179,1.7421232759952545,200.04162823272054,mmbind_weighted_contrastive,1.0,"[""client_015"", ""client_018"", ""client_003"", ""client_038"", ""client_028"", ""client_039"", ""client_001"", ""client_025""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
177,177,0.9971394538879395,0.9971394538879395,0.9971394538879395,0.07191348075866699,0.07191348075866699,3.6790285110473633,3.6790285110473633,1.114646315574646,1.114646315574646,0.07191348075866699,0.36790284514427185,0.557323157787323,0.96875,0.96875,0.9479797979797979,0.9479797979797979,0.9685606060606061,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998085208233605,0.6613005413673818,1.7275106310844421,201.45093819257454,mmbind_weighted_contrastive,1.0,"[""client_017"", ""client_013"", ""client_037"", ""client_008"", ""client_023"", ""client_024"", ""client_007"", ""client_033""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
