global_round,round,loss,train_total_loss,mean_loss,classification_loss,train_classification_loss,contrastive_loss,train_contrastive_loss,heterogeneous_loss,train_heterogeneous_loss,weighted_classification_loss,weighted_contrastive_loss,weighted_heterogeneous_loss,accuracy,train_accuracy,macro_f1,train_macro_f1,weighted_f1,K_t,pseudo_batch_size,pseudo_yield,total_pseudo_samples,mean_pseudo_batch_size,common_labels_json,local_step_common_labels_json,binding_success,empty_binding_round,empty_binding,empty_binding_rounds,binding_success_rate,configured_local_steps,attempted_local_steps,effective_local_steps,empty_binding_local_steps,round_binding_success_rate,coverage,cluster_slot_coverage,participation_fairness,latency,server_update_l1,client_update_l1,fusion_training_objective,binding_confidence_mean,selected_client_ids,selected_cluster_ids,expected_cluster_ids,clients_per_cluster_per_round,per_cluster_selected_json,round_status
171,171,1.18155837059021,1.18155837059021,1.18155837059021,0.19416092336177826,0.19416092336177826,3.765104293823242,3.765104293823242,1.2217738628387451,1.2217738628387451,0.19416092336177826,0.3765104413032532,0.6108869314193726,0.9375,0.9375,0.933269345034051,0.933269345034051,0.93550465057818,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998632244828176,0.1520950309932232,1.7464374899864197,194.11156001570635,mmbind_weighted_contrastive,1.0,"[""client_018"", ""client_020"", ""client_036"", ""client_037"", ""client_005"", ""client_024"", ""client_016"", ""client_003""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
172,172,1.0903668403625488,1.0903668403625488,1.0903668403625488,0.12801826000213623,0.12801826000213623,3.7352120876312256,3.7352120876312256,1.1776546239852905,1.1776546239852905,0.12801826000213623,0.37352120876312256,0.5888273119926453,0.953125,0.953125,0.960839160839161,0.960839160839161,0.9528846153846154,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997972287935113,0.15427318215370178,1.7627197802066803,196.54317545879167,mmbind_weighted_contrastive,1.0,"[""client_017"", ""client_022"", ""client_034"", ""client_025"", ""client_033"", ""client_001"", ""client_015"", ""client_008""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
173,173,1.0914888381958008,1.0914888381958008,1.0914888381958008,0.1307496577501297,0.1307496577501297,3.7223870754241943,3.7223870754241943,1.1770007610321045,1.1770007610321045,0.1307496577501297,0.37223872542381287,0.5885003805160522,0.953125,0.953125,0.8835470085470086,0.8835470085470086,0.9591346153846154,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997995657257391,0.151464921887964,1.7472085058689117,201.73227328126086,mmbind_weighted_contrastive,1.0,"[""client_026"", ""client_031"", ""client_006"", ""client_023"", ""client_019"", ""client_002"", ""client_030"", ""client_013""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
174,174,1.109978199005127,1.109978199005127,1.109978199005127,0.17504096031188965,0.17504096031188965,3.735846996307373,3.735846996307373,1.1227049827575684,1.1227049827575684,0.17504096031188965,0.37358471751213074,0.5613524913787842,0.96875,0.96875,0.9027777777777778,0.9027777777777778,0.9557291666666666,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998678996036988,0.15068130986765027,1.6503880620002747,202.19241393959965,mmbind_weighted_contrastive,1.0,"[""client_028"", ""client_009"", ""client_029"", ""client_032"", ""client_035"", ""client_004"", ""client_011"", ""client_014""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
175,175,0.9977778196334839,0.9977778196334839,0.9977778196334839,0.07911954075098038,0.07911954075098038,3.6897850036621094,3.6897850036621094,1.0993595123291016,1.0993595123291016,0.07911954075098038,0.36897850036621094,0.5496797561645508,0.96875,0.96875,0.9660921534605744,0.9660921534605744,0.9683445392326971,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.15173472091555595,1.7013580799102783,202.0013197006483,mmbind_weighted_contrastive,1.0,"[""client_039"", ""client_007"", ""client_000"", ""client_038"", ""client_010"", ""client_021"", ""client_027"", ""client_012""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
176,176,0.9958959221839905,0.9958959221839905,0.9958959221839905,0.05374639481306076,0.05374639481306076,3.7080419063568115,3.7080419063568115,1.142690658569336,1.142690658569336,0.05374639481306076,0.37080419063568115,0.571345329284668,0.96875,0.96875,0.9661208356860531,0.9661208356860531,0.9671972049689441,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998708844415752,0.15039352094754577,1.6877780556678772,206.4605276423972,mmbind_weighted_contrastive,1.0,"[""client_015"", ""client_018"", ""client_003"", ""client_038"", ""client_028"", ""client_039"", ""client_001"", ""client_025""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
177,177,1.1927779912948608,1.1927779912948608,1.1927779912948608,0.17919842898845673,0.17919842898845673,3.794079303741455,3.794079303741455,1.268343210220337,1.268343210220337,0.17919842898845673,0.37940794229507446,0.6341716051101685,0.9375,0.9375,0.9078282828282828,0.9078282828282828,0.9344223484848484,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998085208233605,0.1527981460094452,1.5995800495147705,192.21910220044083,mmbind_weighted_contrastive,1.0,"[""client_017"", ""client_013"", ""client_037"", ""client_008"", ""client_023"", ""client_024"", ""client_007"", ""client_033""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
178,178,1.0256731510162354,1.0256731510162354,1.0256731510162354,0.11245395988225937,0.11245395988225937,3.736391067504883,3.736391067504883,1.0791600942611694,1.0791600942611694,0.11245395988225937,0.3736391067504883,0.5395800471305847,0.9375,0.9375,0.9437856829161176,0.9437856829161176,0.9322161835748792,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998106658251814,0.15944115119054914,1.6316334009170532,197.48758043721318,mmbind_weighted_contrastive,1.0,"[""client_031"", ""client_010"", ""client_026"", ""client_027"", ""client_016"", ""client_032"", ""client_005"", ""client_004""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
179,179,1.0242486000061035,1.0242486000061035,1.0242486000061035,0.058536168187856674,0.058536168187856674,3.709723949432373,3.709723949432373,1.1894800662994385,1.1894800662994385,0.058536168187856674,0.3709723949432373,0.5947400331497192,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998751755344047,0.15174625581130385,1.6568888127803802,198.0786782336363,mmbind_weighted_contrastive,1.0,"[""client_006"", ""client_030"", ""client_034"", ""client_019"", ""client_021"", ""client_009"", ""client_012"", ""client_022""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
180,180,1.150620937347412,1.150620937347412,1.150620937347412,0.20017629861831665,0.20017629861831665,3.6906332969665527,3.6906332969665527,1.1627626419067383,1.1627626419067383,0.20017629861831665,0.3690633475780487,0.5813813209533691,0.890625,0.890625,0.8527777777777777,0.8527777777777777,0.8942708333333333,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.15191901521757245,1.6045998632907867,190.21315964739188,mmbind_weighted_contrastive,1.0,"[""client_011"", ""client_014"", ""client_036"", ""client_002"", ""client_029"", ""client_020"", ""client_035"", ""client_000""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
181,181,1.1433933973312378,1.1433933973312378,1.1433933973312378,0.17048902809619904,0.17048902809619904,3.717583417892456,3.717583417892456,1.2022920846939087,1.2022920846939087,0.17048902809619904,0.3717583417892456,0.6011460423469543,0.921875,0.921875,0.923670465337132,0.923670465337132,0.9165998931623932,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998779185106058,0.148674959782511,1.590052843093872,198.57683209542301,mmbind_weighted_contrastive,1.0,"[""client_038"", ""client_001"", ""client_027"", ""client_014"", ""client_029"", ""client_018"", ""client_030"", ""client_003""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
182,182,1.0103586912155151,1.0103586912155151,1.0103586912155151,0.05227314308285713,0.05227314308285713,3.8208460807800293,3.8208460807800293,1.1520018577575684,1.1520018577575684,0.05227314308285713,0.38208460807800293,0.5760009288787842,0.984375,0.984375,0.9603174603174603,0.9603174603174603,0.9858630952380952,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998188952610927,0.15119293192401528,1.6042743921279907,195.51702430311707,mmbind_weighted_contrastive,1.0,"[""client_036"", ""client_010"", ""client_020"", ""client_028"", ""client_000"", ""client_002"", ""client_031"", ""client_019""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
183,183,1.1148850917816162,1.1148850917816162,1.1148850917816162,0.1777133196592331,0.1777133196592331,3.7360572814941406,3.7360572814941406,1.1271319389343262,1.1271319389343262,0.1777133196592331,0.37360572814941406,0.5635659694671631,0.921875,0.921875,0.9277777777777777,0.9277777777777777,0.9229166666666667,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999820868786386,0.15150835271924734,1.5147545337677002,192.14296614093473,mmbind_weighted_contrastive,1.0,"[""client_017"", ""client_039"", ""client_013"", ""client_026"", ""client_035"", ""client_024"", ""client_008"", ""client_004""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
184,184,1.006238341331482,1.006238341331482,1.006238341331482,0.07355255633592606,0.07355255633592606,3.6940667629241943,3.6940667629241943,1.1265583038330078,1.1265583038330078,0.07355255633592606,0.36940667033195496,0.5632791519165039,0.984375,0.984375,0.9875222816399286,0.9875222816399286,0.9841243315508021,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998818665091553,0.15075460588559508,1.4984902739524841,188.86265505925985,mmbind_weighted_contrastive,1.0,"[""client_037"", ""client_025"", ""client_009"", ""client_034"", ""client_016"", ""client_023"", ""client_005"", ""client_011""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
185,185,1.0456483364105225,1.0456483364105225,1.0456483364105225,0.09401386976242065,0.09401386976242065,3.7682390213012695,3.7682390213012695,1.1496210098266602,1.1496210098266602,0.09401386976242065,0.37682390213012695,0.5748105049133301,0.953125,0.953125,0.9374514374514376,0.9374514374514376,0.9562633547008547,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.15131825162097812,1.4649493098258972,199.14303069218295,mmbind_weighted_contrastive,1.0,"[""client_032"", ""client_012"", ""client_022"", ""client_015"", ""client_021"", ""client_007"", ""client_033"", ""client_006""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
186,186,1.0086488723754883,1.0086488723754883,1.0086488723754883,0.054355423897504807,0.054355423897504807,3.773591995239258,3.773591995239258,1.1538684368133545,1.1538684368133545,0.054355423897504807,0.37735921144485474,0.5769342184066772,0.984375,0.984375,0.9761904761904763,0.9761904761904763,0.984375,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998843930635838,0.15028195083141327,1.4692963659763336,199.37263328081463,mmbind_weighted_contrastive,1.0,"[""client_026"", ""client_021"", ""client_030"", ""client_012"", ""client_001"", ""client_038"", ""client_016"", ""client_004""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
187,187,0.9668316841125488,0.9668316841125488,0.9668316841125488,0.044930100440979004,0.044930100440979004,3.675743579864502,3.675743579864502,1.108654499053955,1.108654499053955,0.044930100440979004,0.3675743639469147,0.5543272495269775,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998284488920658,0.15787026518955827,1.4995318949222565,196.98842801578576,mmbind_weighted_contrastive,1.0,"[""client_033"", ""client_000"", ""client_014"", ""client_031"", ""client_028"", ""client_009"", ""client_011"", ""client_024""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
188,188,0.9365640878677368,0.9365640878677368,0.9365640878677368,0.04240206629037857,0.04240206629037857,3.6645913124084473,3.6645913124084473,1.0554057359695435,1.0554057359695435,0.04240206629037857,0.3664591312408447,0.5277028679847717,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998302687411599,0.1521888906136155,1.5706824660301208,188.52750689577078,mmbind_weighted_contrastive,1.0,"[""client_002"", ""client_018"", ""client_035"", ""client_007"", ""client_027"", ""client_029"", ""client_034"", ""client_015""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
189,189,1.044677972793579,1.044677972793579,1.044677972793579,0.1111590713262558,0.1111590713262558,3.708660840988159,3.708660840988159,1.1253055334091187,1.1253055334091187,0.1111590713262558,0.3708660900592804,0.5626527667045593,0.953125,0.953125,0.9494949494949494,0.9494949494949494,0.9517045454545454,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998880335899231,0.15221309615299106,1.4775903224945068,184.65926696514362,mmbind_weighted_contrastive,1.0,"[""client_013"", ""client_036"", ""client_023"", ""client_006"", ""client_010"", ""client_037"", ""client_022"", ""client_005""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
190,190,0.965156078338623,0.965156078338623,0.965156078338623,0.030123291537165642,0.030123291537165642,3.797914505004883,3.797914505004883,1.1104826927185059,1.1104826927185059,0.030123291537165642,0.3797914683818817,0.5552413463592529,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.15183176938444376,1.4911473989486694,202.76182843899005,mmbind_weighted_contrastive,1.0,"[""client_032"", ""client_017"", ""client_039"", ""client_025"", ""client_019"", ""client_003"", ""client_020"", ""client_008""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
191,191,1.0647468566894531,1.0647468566894531,1.0647468566894531,0.06804551184177399,0.06804551184177399,3.834796667098999,3.834796667098999,1.2264431715011597,1.2264431715011597,0.06804551184177399,0.38347968459129333,0.6132215857505798,0.984375,0.984375,0.9761904761904763,0.9761904761904763,0.984375,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998903659037961,0.15152526693418622,1.4426555633544922,194.2901631196728,mmbind_weighted_contrastive,1.0,"[""client_018"", ""client_006"", ""client_019"", ""client_025"", ""client_030"", ""client_034"", ""client_007"", ""client_029""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
192,192,1.1242897510528564,1.1242897510528564,1.1242897510528564,0.19266390800476074,0.19266390800476074,3.726231098175049,3.726231098175049,1.1180055141448975,1.1180055141448975,0.19266390800476074,0.37262311577796936,0.5590027570724487,0.921875,0.921875,0.9026806526806528,0.9026806526806528,0.9217657342657343,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998372660699756,0.15114639699459076,1.3354116082191467,191.9767418820993,mmbind_weighted_contrastive,1.0,"[""client_020"", ""client_026"", ""client_032"", ""client_015"", ""client_037"", ""client_000"", ""client_009"", ""client_012""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
193,193,0.9905362129211426,0.9905362129211426,0.9905362129211426,0.032055359333753586,0.032055359333753586,3.769935369491577,3.769935369491577,1.1629745960235596,1.1629745960235596,0.032055359333753586,0.3769935369491577,0.5814872980117798,0.984375,0.984375,0.9843304843304844,0.9843304843304844,0.984107905982906,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998389477922427,0.14990197168663144,1.357460469007492,186.56076849164674,mmbind_weighted_contrastive,1.0,"[""client_023"", ""client_008"", ""client_036"", ""client_005"", ""client_039"", ""client_013"", ""client_022"", ""client_011""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
194,194,0.95269775390625,0.95269775390625,0.95269775390625,0.07111629843711853,0.07111629843711853,3.6654117107391357,3.6654117107391357,1.0300805568695068,1.0300805568695068,0.07111629843711853,0.36654117703437805,0.5150402784347534,0.984375,0.984375,0.9770334928229666,0.9770334928229666,0.9832236842105263,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999893730074389,0.1707588997669518,1.3841555416584015,198.0036736773618,mmbind_weighted_contrastive,1.0,"[""client_014"", ""client_016"", ""client_038"", ""client_027"", ""client_002"", ""client_003"", ""client_031"", ""client_024""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
195,195,1.0204907655715942,1.0204907655715942,1.0204907655715942,0.10512853413820267,0.10512853413820267,3.730705976486206,3.730705976486206,1.0845832824707031,1.0845832824707031,0.10512853413820267,0.3730705976486206,0.5422916412353516,0.96875,0.96875,0.9629629629629629,0.9629629629629629,0.9652777777777778,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.15249015809968114,1.3578660190105438,194.14571397786494,mmbind_weighted_contrastive,1.0,"[""client_035"", ""client_004"", ""client_017"", ""client_033"", ""client_028"", ""client_010"", ""client_001"", ""client_021""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
196,196,1.0834150314331055,1.0834150314331055,1.0834150314331055,0.1338624209165573,0.1338624209165573,3.803781509399414,3.803781509399414,1.138348937034607,1.138348937034607,0.1338624209165573,0.3803781569004059,0.5691744685173035,0.953125,0.953125,0.9507936507936509,0.9507936507936509,0.9500000000000001,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998958875585633,0.15160459885373712,1.322178214788437,185.75990966096288,mmbind_weighted_contrastive,1.0,"[""client_017"", ""client_039"", ""client_029"", ""client_014"", ""client_033"", ""client_028"", ""client_009"", ""client_003""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
197,197,1.0182828903198242,1.0182828903198242,1.0182828903198242,0.07335292547941208,0.07335292547941208,3.735534191131592,3.735534191131592,1.1427531242370605,1.1427531242370605,0.07335292547941208,0.37355342507362366,0.5713765621185303,0.9375,0.9375,0.9428571428571427,0.9428571428571427,0.9375,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998454205848255,0.15065573109313846,1.3035660982131958,191.4352592350915,mmbind_weighted_contrastive,1.0,"[""client_037"", ""client_032"", ""client_005"", ""client_025"", ""client_011"", ""client_008"", ""client_022"", ""client_016""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
198,198,1.0252764225006104,1.0252764225006104,1.0252764225006104,0.0923338532447815,0.0923338532447815,3.723128080368042,3.723128080368042,1.1212595701217651,1.1212595701217651,0.0923338532447815,0.3723128139972687,0.5606297850608826,0.9375,0.9375,0.9264069264069263,0.9264069264069263,0.9338474025974025,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998469778117827,0.15353129617869854,1.2460133731365204,197.92061651169206,mmbind_weighted_contrastive,1.0,"[""client_038"", ""client_020"", ""client_006"", ""client_015"", ""client_024"", ""client_002"", ""client_013"", ""client_031""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
199,199,1.022068738937378,1.022068738937378,1.022068738937378,0.09181025624275208,0.09181025624275208,3.651787281036377,3.651787281036377,1.1301593780517578,1.1301593780517578,0.09181025624275208,0.3651787340641022,0.5650796890258789,0.953125,0.953125,0.9565656565656567,0.9565656565656567,0.952951388888889,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998990026511804,0.1521855890750885,1.296211838722229,187.75611788209062,mmbind_weighted_contrastive,1.0,"[""client_000"", ""client_019"", ""client_007"", ""client_036"", ""client_023"", ""client_012"", ""client_035"", ""client_027""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
200,200,0.9873932600021362,0.9873932600021362,0.9873932600021362,0.04224377125501633,0.04224377125501633,3.813178062438965,3.813178062438965,1.1276633739471436,1.1276633739471436,0.04224377125501633,0.3813178241252899,0.5638316869735718,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.148268504999578,1.3140369653701782,191.84072111314163,mmbind_weighted_contrastive,1.0,"[""client_004"", ""client_030"", ""client_010"", ""client_026"", ""client_034"", ""client_001"", ""client_018"", ""client_021""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
